id,combined_cleaned
563,년 정관노인복지관 프로그램 강사 신규채용 부산 기장군 사회형 세부내용 년 정관노인복지관 프로그램 강사 신규채용 공고기장군도시관리공단 정관노인복지관 프로그램 강사를 다음과 같이 모집합니다 모집기간 수 금 모집인원 프로그램 강사 명세부내용 붙임참조 관련 자격증 소지자 및 년 이상 경력자 모집연령 만세 이상 제출서류 이력서 부 개인정보이용동의서 부 자격 관련 증빙서류 각 부 심사방법 차 서류자격 적격여부 심사 차 면접시험 접수장소 정관노인복지관 프로그램실 접수마감일 년 월 일금 까지부산광역시 기장군 정관읍 정관중앙로 면접일시 및 장소 수 차 합격자에 한하여 개별 통지 기타사항 및 준비서류 붙임공고문참조 관련문의 정관노인복지관
564,해운대구 통합사례관리사 공개채용공고 부산 해운대구 사회형 세부내용 채용분야 통합사례관리사 공무직 근로자 채용기간 예정 정년퇴직 주요업무 통합사례관리사업 대민상담지원 맞춤형 서비스 연계 보건복지부 이관콜 업무처리 채용방법 제차 서류전형 직무능력평가 제차 면접 심사 응시자격 첨부파일 꼼꼼히 확인 바랍니다 우대사항 사례관리 경력 공고일 기준 년 이내 경력만 인정 재가대상자에 한해 실시한 사례관리에 한함 경력재직증명서에 직무 내용이 기재된 경우만 인정 국가유공자 국가유공자 등 예우 및 지원에 관한 법률 제조채용시험의 가점 등 및 같은 법 시행령 제조 채용일정 서류접수 시간 점심시간 제외 접수처 부산광역시 해운대구 센텀중앙로 문화복합센터재송동 층 복지정책과 희망복지팀 직무능력평가 직무능력평가 후 차 면접모집인원의 배수 진행 배수인 경우 적합 여부 심사 후 적격인 경우 합격자로 결정 동점자가 있는 경우 전원 선발 제출서류 및 유의사항 첨부파일 공고문 확인 후 지원바랍니다
565,년 하반기 병리검사실 기간제 근로자임상병리사 채용 공고 부산 연제구 사회형 세부내용 부산광역시 연제구 보건소에서 근무할 병리검사실 기간제 근로자임상병리사 채용을 다음과 같이 공고합니다 공 고 명 년 하반기 병리검사실 기간제 근로자임상병리사 채용 공고 공고기간 채용인원 명 접수기간 세부내용 붙임 공고문 참조
566,년 제차 영도해녀문화전시관 기간제근로자 채용 공고 부산 영도구 사회형 세부내용 전시관 관리 운영 및 방문객 안내 전시관 내외 환경정비 전시관 프로그램 및 행사 지원 기타 전시관 전반 관리업무 등
567,년 하반기 연안친수시설관리 기간제근로자 채용 공고 부산 영도구 사회형 세부내용 연안친수시설 관리명 연안친수시설 환경정비 시설물 수리 및 안전관리 동삼해수천 관리 절영해안산책로 관리명 절영해안산책로 이용객 계도 관리센터 주변 시설 환경정비 방역 등 화장실 체력단련실 시설물 수리 및 정비 아라마루 주말관리명 아라마루 이용객 계도 및 잡상인 단속 아라마루 환경정비
568,년 국가결핵관리사업 기간제 근로자 채용 공고 부산 북구 사회형 세부내용 부산광역시 북구 기간제 근로자 관리규정에 따라 년도 국가결핵관리사업을 원활하게 추진하기 위한 기간제 근로자 채용 계획을 아래와 같이 공고합니다 채용분야 국가결핵관리사업 간호사 명 채용기간 예산범위 내 조정가능 근무시간 주일시간 근무 휴게시간 접수기간 수 화 점심시간 접수 불가 접수장소 북구보건소 층 제진료실 접수방법 방문 접수우편접수 불가 보 수 월만원주일 시간일 문 의 북구보건소 제진료실 자세한 공고내용은 첨부파일을 참고하시기 바랍니다
569,년 부설주차장 현장점검 기간제 근로자 채용 공고 부산 동래구 현실형 세부내용 년도 부산광역시 동래구 부설주차장기계식주차장 포함 현장점검 및 자료정리 업무 기간제 근로자 채용을 다음과 같이 공고합니다 채용인원 명 채용분야 부산광역시 동래구 부설주차장기계식주차장 포함 현장점검 및 자료정리 업무 근무기간 년 월 일 년 월 일 근 무 처 동래구청 교통과 접수장소 교통과 사무실온천천로번길 동래구청 층 접수방법 방문 접수 또는 접수 가능 문의전화 교통과 주차장관리계 기타 자세한 사항은 붙임 공고문 참조
570,남구 통합관제센터관제요원기간제 근로자 채용 부산 남구 현실형 세부내용 부산광역시 남구 통합관제센터에 근무할 관제요원을 채용하고자 아래와 같이 공고합니다 채용분야 및 선발예정인원 채용분야 남구 통합관제센터 관제요원 인 원 명 담당업무 남구 통합관제센터 방범 어린이보호용 등 모니터링 실시간 전송되는 영상자료 모니터링 및 특이사항 발생시 근무경찰관에게 신속히 보고 기타 담당공무원의 지시에 따라 근무 근무조건 신 분 근로기준법 적용 기간제 근로자 근무기간 근무장소 남구 통합관제센터 보 수 일급 원년 남구 생활임금기준 주차 연차 야간근무수당 등 별도 지급 근무방법 조 교대 근무근무 근무 근무 근무 휴무 채용일정 및 장소 채용공고 월 수 남구홈페이지 구 동게시판 워크넷 등 원서접수 월 수 접수방법 방문 전자우편 접수 전자우편 접수 시 제출서류에 자필 서명이 날인되어 있어야 하며 응시번호가 회신되면 접수가 완료된 것임 차서류심사 합격자 발표 수 남구청홈페이지 게재 및 개별통보합격자에 한함 차 면 접 화 예정남구 통합관제센터 회의실예정 최종합격자발표 금 남구홈페이지 게개 및 개별통보합격자에 한함 기타 자세한 사항은 남구청 안전총괄과 통합관제팀으로 문의하시기 바랍니다
571,정관보건지소 민원실 기간제 근로자 채용 부산 기장군 사회형 세부내용 채용 내용가 정관보건지소 민원실 일반사무원 명나 민원실 운영 전반 응시자격가 자격조건 자격 및 면허 조건 없음전산 관련 자격증 소지자 우대나 연령 및 성별 제한없음단 남자의 경우 병역을 필하였거나 면제된 자다 채용기간을 포함하여 기장군 소속 계속근로기간이 년 미만인 자라부산광역시 기장군 기간제근로자 관리규정에 위배되지 않는 자 근무조건가 근무기간 예산범위 내 개월까지 연장 가능나 근무시간 월금요일주일 근무 휴게시간 휴무일 토일요일 법정 공휴일다 근무장소 정관보건지소 민원실라 임 금 일 원 유급휴가주연차 부여 대 보험 가입마 근무내용 정관보건지소 민원실 업무 전반 기타 보건소장이 지정하는 업무 공고 및 원서접수가 공고 및 접수기간 화 화 까지나 접수방법 방문접수 우편 팩스 접수는 실시하지 않음다 접수처 정관보건지소 층 민원실담당자 라 붙임파일의 응시원서 이력서 및 자기소개서 등을 다운받아 작성 후 정관보건지소로 직접 방문 접수마 응시원서와 이력서에는 크기의 모자를 쓰지 않은 상반신 사진디지털 사진 또는 스캐닝 사진 첨부하여 작성할 것
572,년 제단계 공공근로사업참여자 모집 공고 부산 부산진구 사회형 세부내용 년 제단계 공공근로사업 참여자를 모집 하오니 많은 참여 바랍니다 접수기간 월 금 일간 접 수 처 거주지 동 주민센터 신청방법 접수기간 내 주민등록상 거주지 동 주민센터 방문신청 구비서류 신분증 신청서주민센터 비치 가점증빙서류해당자에 한함 문 의 처 부산진구청 일자리정책과 또는 동주민센터 기타 자세한 사항은 첨부 공고문을 참고하시기 바랍니다 붙임 년 제단계 공공근로사업 참여모집 공고문 끝
573,년 하반기 기간제근로자속기 채용공고 부산 부산진구 사회형 세부내용 부산진구의회에서 속기 기간제근로자를 채용하고자 아래와 같이 공고합니다 채용분야 및 인원 속기 명 채용계약기간 목 금 공고기간 화 월 접수기간 목 월 공휴일 중식시간 제외 서류합격자 발표 수 예정 의회 홈페이지 게시 면접일자 월 최종합격자 발표 화 예정 의회 홈페이지 게시
574,일반임기제무대조명 분야 공업일반전기급 채용 공고 부산 동래구 현실형 세부내용 부산광역시 동래구에서 근무할 일반임기제공무원무대조명 분야을 다음과 같이 공개 모집하오니 유능하신 분들의 많은 지원을 바랍니다 임용분야 무대조명 임용직급 일반임기제공무원 공업일반전기 급 임용인원 명 채용기간 임용일로부터 년지방공무원 임용령제조의에 따라 총 근무기간이 년을 넘지 않는 범위 내에서 연장 가능 근무부서 문화시설사업소 담당업무 대소극장 무대조명시설 운영관리 조명관련 야외행사 및 공연 지원 회관 내 전기설비 관리 연봉액 천원 접수기간 일간 접수방법 직접방문 또는 우편접수접수 마감일 까지 도착분 기타 상세한 내용은 해당 부서에 문의 직무관련 문의 동래구 문화시설사업소 그 외 채용절차 관련 문의 동래구 총무과
575,재부산연구원 비상임연구원 채용 공고 부산 전체 현실형 세부내용 재부산연구원은 도시문제를 분석연구하고 정책개발을 수행하는 부산시 출연기관입니다 본원에서는 전문지식을 갖춘 유능하고 성실한 연구원을 아래와 같이 모집합니다 채용분야 탄소중립정책 명 접수기간 금 목 까지 접수방법 이메일을 통한 온라인 접수 기타사항 붙임 참조
576,년 하반기 연제문화체육공원 및 연산동 고분군 관리 기간제근로자 채용 공고 부산 연제구 사회형 세부내용 년도 하반기 연제문화체육공원 및 연산동 고분군 관리 기간제근로자 채용계획을 다음과 같이 공고합니다 공 고 명 년 하반기 연제문화체육공원 및 연산동고분군 관리 기간제근로자 채용공고 공고기간 채용인원 평일근무자 명 토일공휴일 근무자 명 원서접수 세부내용 붙임 공고문 참조 문의 연제구 문화체육과 붙임 공고문 부 채용서류 반환청구서 부 신청서 및 동의서 부 끝
